Player Name,Position,Type,Wins,Losses,Overtime Losses,Points,Goals,Assists,+/-,Shots,Hits,Penalty Minutes,Faceoff %,Shot %,Takeaways,Giveaways,Blocks,Shots Against,Save %,Goals Against,Saves,GAA,Games Played,Points Per Game,Win %
King-Kush1331,Center,C,46,42,9,204,77,127,-28,347,177,100:00,50.9,22.2,222,953,37,0,0,0,0,0,97,2.1030927835051547,0.4742268041237113
ArtVanNostrand,Goalie,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
BFM_CloutGod,Goalie,G,3,11,1,0,0,0,0,0,0,0:00,0,0,0,0,0,254,0.689,79,175,5.17,15,0,0.2
Blisterix,Goalie,G,18,14,2,0,0,0,0,0,0,0:00,0,0,0,0,0,551,0.842,87,464,2.56,34,0,0.5294117647058824
xJesseSkinner-,Left Wing,LW,43,26,3,185,93,92,37,281,103,81:00,0,33.1,158,915,18,0,0,0,0,0,72,2.5694444444444446,0.5972222222222222
PhantomHellcat,Right Defense,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
GT_LUMPII_,Right Defense,RD,15,26,4,47,6,41,-49,66,161,70:00,100,9.1,168,285,60,0,0,0,0,0,45,1.0444444444444445,0.3333333333333333
Mr_grind09,Right Wing,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Del-Trudo-9,Right Wing,RW,14,11,5,68,25,43,3,99,65,32:00,42.9,25.3,58,248,28,0,0,0,0,0,30,2.2666666666666666,0.4666666666666667
PromisePie_,Left Defense,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
FrostMetroid,Right Wing,RW,10,15,6,58,31,27,-40,106,60,36:00,36.4,29.2,71,296,13,0,0,0,0,0,31,1.8709677419354838,0.3225806451612903
Uncle_hacksaw,Left Defense,LD,69,24,12,96,17,79,79,126,181,118:00,0,13.5,274,843,13,0,0,0,0,0,105,0.9142857142857143,0.6571428571428571
BakonBlitz,Center,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
muted-nobody2,Goalie,G,7,4,1,0,0,0,0,0,0,0:00,0,0,0,0,0,157,0.815,29,128,2.35,12,0,0.5833333333333334
KarlKruz,Right Defense,RD,27,20,4,40,6,34,10,39,358,65:00,0,15.4,156,280,61,0,0,0,0,0,51,0.7843137254901961,0.5294117647058824
Dont_Stop_Meow,Right Defense,RD,7,4,3,16,5,11,8,21,14,8:00,0,23.8,36,97,19,0,0,0,0,0,14,1.1428571428571428,0.5
Ernie_Adams,Left Wing,LW,5,20,2,35,19,16,-59,121,96,60:00,22.2,15.7,54,284,4,0,0,0,0,0,27,1.2962962962962963,0.18518518518518517
Whiter_66,Center,C,4,13,1,31,13,18,-23,51,29,20:00,53.4,25.5,42,157,20,0,0,0,0,0,18,1.7222222222222223,0.2222222222222222
youngguns5522,Goalie,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
xFATDTCKx,Goalie,G,26,15,5,0,0,0,0,0,0,0:00,0,0,0,0,0,761,0.802,151,610,3.22,46,0,0.5652173913043478
DirtyDangler82,Right Wing,RW,23,47,3,175,103,72,-100,338,97,73:00,26.9,30.5,197,935,29,0,0,0,0,0,73,2.3972602739726026,0.3150684931506849
GreasyBenito,Left Defense,LD,8,13,0,19,0,19,-29,12,31,30:00,0,0,55,86,21,0,0,0,0,0,21,0.9047619047619048,0.38095238095238093
BHwy1100,Right Defense,RD,13,8,3,16,0,16,11,17,63,18:00,0,0,90,134,25,0,0,0,0,0,24,0.6666666666666666,0.5416666666666666
Jnewts8,Left Wing,LW,4,3,3,21,14,7,-6,38,19,20:00,100,36.8,21,106,2,0,0,0,0,0,10,2.1,0.4
Co-Kane88,Center,C,10,7,5,49,26,23,-8,96,123,37:00,50.4,27.1,54,228,10,0,0,0,0,0,22,2.227272727272727,0.45454545454545453
SauceShow709,Left Wing,LW,87,63,11,361,122,239,12,589,133,197:00,50,20.7,401,1763,27,0,0,0,0,0,161,2.2422360248447206,0.5403726708074534
TWild10,Center,C,5,0,0,17,6,11,12,17,27,8:00,55,35.3,17,52,3,0,0,0,0,0,5,3.4,1
BenchBoss67,Left Wing,LW,2,9,2,14,9,5,-28,34,27,6:00,0,26.5,17,69,0,0,0,0,0,0,13,1.0769230769230769,0.15384615384615385
Cyrus1092,Center,C,0,2,0,5,0,5,-2,1,2,0:00,33.8,0,8,12,2,0,0,0,0,0,2,2.5,0
Salter19,Left Wing,LW,9,20,5,59,36,23,-49,182,124,34:00,0,19.8,77,357,18,0,0,0,0,0,34,1.7352941176470589,0.2647058823529412
BUD_WEIS_ER_19,Goalie,G,47,45,7,0,0,0,0,0,0,0:00,0,0,0,0,0,1699,0.811,321,1378,3.12,99,0,0.47474747474747475
Traz615,Center,C,45,46,6,188,67,121,-8,415,202,126:00,54.3,16.1,302,867,52,0,0,0,0,0,97,1.9381443298969072,0.4639175257731959
Bigajd09,Right Defense,RD,9,14,3,9,2,7,-48,24,75,23:00,0,8.3,70,124,3,0,0,0,0,0,26,0.34615384615384615,0.34615384615384615
vZaire-,Left Wing,LW,17,39,3,115,64,51,-73,297,69,86:00,66.7,21.5,101,685,2,0,0,0,0,0,59,1.9491525423728813,0.288135593220339
ImmuneHen,Goalie,G,71,23,11,0,0,0,0,0,0,0:00,0,0,0,0,0,1399,0.794,288,1111,2.62,105,0,0.6761904761904762
lil_Bert59,Center,C,1,0,0,3,1,2,4,4,3,0:00,51.5,25,4,2,1,0,0,0,0,0,1,3,1
gbdrumify,Right Defense,RD,2,2,0,5,1,4,-4,10,11,6:00,0,10,7,26,1,0,0,0,0,0,4,1.25,0.5
Jevaxx,Right Defense,RD,0,0,0,0,0,0,0,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0
Careym,Goalie,G,72,79,13,0,0,0,0,0,0,0:00,0,0,0,0,0,2759,0.771,631,2128,3.75,164,0,0.43902439024390244
Heatshow19,Right Wing,RW,22,19,4,117,59,58,6,166,41,16:00,51.4,35.5,71,275,16,0,0,0,0,0,45,2.6,0.4888888888888889
Sweat2hard_68,Right Wing,RW,52,80,7,290,144,150,-164,551,117,177:00,24.2,26.1,309,1411,2,0,0,0,0,0,139,2.0863309352517985,0.37410071942446044
Richardson47,Center,C,9,6,3,30,15,15,-11,55,61,28:00,46.5,27.3,37,164,12,0,0,0,0,0,18,1.6666666666666667,0.5
Pocosniper,Left Wing,LW,1,7,0,9,4,5,-20,11,8,10:00,0,36.4,21,108,1,0,0,0,0,0,8,1.125,0.125
trott1er7,Right Wing,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheldog7704,Goalie,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
IzzBot_,Center,C,39,13,0,109,44,65,47,161,174,46:00,53.8,27.3,174,587,3,0,0,0,0,0,52,2.0961538461538463,0.75
D34DLY_ST1CK,Right Wing,RW,5,6,0,20,11,9,-9,34,22,2:00,18.8,32.4,32,106,3,0,0,0,0,0,11,1.8181818181818181,0.45454545454545453
BigMork,Right Wing,RW,6,7,0,34,17,17,-11,64,44,22:00,50,26.6,31,160,11,0,0,0,0,0,13,2.6153846153846154,0.46153846153846156
koberipple,Goalie,G,6,19,1,0,0,0,0,0,0,0:00,0,0,0,0,0,511,0.689,159,352,5.87,26,0,0.23076923076923078
T_MACK19,Right Wing,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
JePeto_132,Center,C,58,66,10,290,118,172,-51,499,797,184:00,52.9,23.6,360,849,65,0,0,0,0,0,134,2.1641791044776117,0.43283582089552236
Xxja-kobexX,Center,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
ncs220,Left Defense,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
PhillySteve76,Goalie,G,87,61,14,0,0,0,0,0,0,0:00,0,0,0,0,0,2544,0.801,496,2037,3.02,162,0,0.5370370370370371
Jetup91,Left Defense,LD,24,11,3,27,8,19,0,45,151,15:00,0,17.8,89,175,53,0,0,0,0,0,38,0.7105263157894737,0.631578947368421
G_bone8,Left Wing,LW,19,27,4,98,55,43,-19,247,242,30:00,100,22.3,118,512,25,0,0,0,0,0,50,1.96,0.38
martysox2,Right Wing,RW,23,27,5,120,58,62,-25,258,154,26:00,45.6,22.5,147,640,12,0,0,0,0,0,55,2.1818181818181817,0.41818181818181815
IcyHot777,Left Wing,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
xWicki-,Left Defense,LD,21,35,7,34,1,33,-79,30,164,86:00,0,3.3,130,382,108,0,0,0,0,0,63,0.5396825396825397,0.3333333333333333
Xx_91-TAVARES_xX,Center,C,35,29,7,160,58,102,10,170,262,76:00,47,34.1,193,472,33,0,0,0,0,0,71,2.2535211267605635,0.49295774647887325
parky_8,Goalie,G,48,30,11,0,0,0,0,0,0,0:00,0,0,0,0,0,1545,0.815,286,1259,3.01,89,0,0.5393258426966292
NHL_Toronto_Rule,Left Wing,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
GravitySnipez72,Goalie,G,13,9,0,0,0,0,0,0,0,0:00,0,0,0,0,0,303,0.752,75,228,3.37,22,0,0.5909090909090909
xAmateur_Hour,Left Wing,LW,7,12,2,50,29,21,-18,82,87,14:00,16.7,35.4,62,168,7,0,0,0,0,0,21,2.380952380952381,0.3333333333333333
kuffnlink,Right Defense,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Msantos,Center,C,37,34,7,149,50,99,-4,151,234,86:00,48.2,33.1,142,526,66,0,0,0,0,0,78,1.9102564102564104,0.47435897435897434
MikeK59,Right Defense,RD,93,78,10,133,10,123,-23,255,506,180:00,0,3.9,525,780,79,0,0,0,0,0,181,0.7348066298342542,0.5138121546961326
Stag_Arms-USA,Right Wing,RW,50,56,7,250,111,139,-45,541,438,118:00,39.3,20.5,293,1346,32,0,0,0,0,0,113,2.2123893805309733,0.4424778761061947
Neverforgotten11,Left Wing,LW,91,81,14,453,237,216,-73,867,385,172:00,28.6,27.3,460,2264,18,0,0,0,0,0,186,2.435483870967742,0.489247311827957
churchy1707,Right Defense,RD,11,13,4,26,8,18,-4,28,82,38:00,0,28.6,65,120,22,0,0,0,0,0,28,0.9285714285714286,0.39285714285714285
Marcococo07,Right Wing,RW,1,4,0,10,7,3,-6,16,8,6:00,22.2,43.8,14,54,1,0,0,0,0,0,5,2,0.2
JonnyT-21,Goalie,G,83,43,8,0,0,0,0,0,0,0:00,0,0,0,0,0,2008,0.813,376,1632,2.75,134,0,0.6194029850746269
Thecrazyman4,Goalie,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Lequebecois93,Left Defense,LD,14,10,1,27,3,24,-7,26,145,20:00,0,11.5,73,134,22,0,0,0,0,0,25,1.08,0.56
Avman812,Right Wing,RW,41,48,9,232,102,130,-32,408,418,91:00,42.4,25,228,1017,30,0,0,0,0,0,98,2.36734693877551,0.41836734693877553
zPowPow_MMA,Left Wing,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
TRllPP,Center,C,28,48,3,135,51,84,-62,240,476,62:00,52,21.3,197,537,65,0,0,0,0,0,79,1.7088607594936709,0.35443037974683544
NuttyOutlaw13,Left Wing,LW,98,107,14,617,352,265,-59,1104,347,238:00,20,31.9,524,2374,33,0,0,0,0,0,219,2.817351598173516,0.4474885844748858
L33t-Ricx0r,Center,C,17,7,1,64,21,43,29,46,32,24:00,49,45.7,92,316,16,0,0,0,0,0,25,2.56,0.68
Jinglebells96,Left Wing,LW,72,73,12,344,178,166,-63,698,333,93:00,71.4,25.5,321,1657,59,0,0,0,0,0,157,2.1910828025477707,0.4585987261146497
JellyFamBrandon-,Left Wing,LW,12,28,2,71,28,43,-71,134,122,12:00,25,20.9,94,372,20,0,0,0,0,0,42,1.6904761904761905,0.2857142857142857
marktsib,Right Defense,RD,54,23,7,71,5,66,42,85,174,75:00,0,5.9,251,493,66,0,0,0,0,0,84,0.8452380952380952,0.6428571428571429
Albxrt92,Goalie,G,6,3,3,0,0,0,0,0,0,0:00,0,0,0,0,0,183,0.787,39,144,3.08,12,0,0.5
JGod350,Right Wing,RW,42,35,6,173,91,82,-15,319,143,52:00,34.7,28.5,184,983,25,0,0,0,0,0,83,2.0843373493975905,0.5060240963855421
K-X-N-E-8-8,Left Wing,LW,16,3,0,66,26,40,40,79,62,14:00,100,32.9,45,234,10,0,0,0,0,0,19,3.473684210526316,0.8421052631578947
DonaldAssman44,Left Defense,LD,51,56,6,44,5,39,-52,83,269,60:00,100,6,331,422,87,0,0,0,0,0,113,0.3893805309734513,0.45132743362831856
TactualOne976,Right Wing,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
BillysNYR30,Left Defense,LD,10,20,4,16,2,14,-55,27,120,44:00,0,7.4,96,162,46,0,0,0,0,0,34,0.47058823529411764,0.29411764705882354
Darbyclark31,Goalie,G,31,78,15,0,0,0,0,0,0,0:00,0,0,0,0,0,2071,0.727,565,1506,4.51,124,0,0.25
XxKwXaXzYxX,Right Wing,RW,57,31,5,208,102,106,66,328,286,14:00,39.2,31.1,211,972,28,0,0,0,0,0,93,2.236559139784946,0.6129032258064516
Scubasteve41111,Right Defense,RD,47,29,6,68,9,59,37,87,464,88:00,0,10.3,250,378,107,0,0,0,0,0,82,0.8292682926829268,0.573170731707317
Newfiehockey16,Right Wing,RW,2,5,3,31,14,17,-1,49,35,0:00,20,28.6,22,95,7,0,0,0,0,0,10,3.1,0.2
ohKappyy,Left Wing,LW,3,9,1,26,13,13,-21,57,18,10:00,0,22.8,23,143,6,0,0,0,0,0,13,2,0.23076923076923078
Don_Elway,Left Defense,LD,68,75,10,86,13,73,-79,156,292,89:00,0,8.3,356,683,102,0,0,0,0,0,153,0.5620915032679739,0.4444444444444444
dj_pcu,Center,C,29,17,7,143,44,99,28,196,89,40:00,53.1,22.4,123,523,56,0,0,0,0,0,53,2.69811320754717,0.5471698113207547
ulffy1994,Left Wing,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mangiapane88_,Left Wing,LW,12,18,1,79,39,40,-17,143,11,20:00,0,27.3,85,353,10,0,0,0,0,0,31,2.5483870967741935,0.3870967741935484
Ze2-,Right Wing,RW,3,8,2,25,13,12,-23,46,24,6:00,18.8,28.3,41,175,2,0,0,0,0,0,13,1.9230769230769231,0.23076923076923078
JohnEWalker,Goalie,G,8,10,1,0,0,0,0,0,0,0:00,0,0,0,0,0,313,0.735,83,230,4.31,19,0,0.42105263157894735
Pud61er,Right Wing,RW,16,20,4,80,44,36,-39,188,115,22:00,30,23.4,102,504,4,0,0,0,0,0,40,2,0.4
DownSouth_Outlaw,Right Defense,RD,1,1,2,2,0,2,-11,8,8,0:00,0,0,9,12,4,0,0,0,0,0,4,0.5,0.25
xxBluntz88xx,Right Wing,RW,49,30,9,240,103,137,58,329,182,65:00,36,31.3,215,913,26,0,0,0,0,0,88,2.727272727272727,0.5568181818181818
makenaseed86,Left Defense,LD,46,37,8,66,6,60,-6,88,397,76:00,0,6.8,256,381,33,0,0,0,0,0,91,0.7252747252747253,0.5054945054945055
DrtMcGrt,Center,C,61,60,12,311,139,172,3,607,528,82:00,48.6,22.9,368,1047,80,0,0,0,0,0,133,2.338345864661654,0.45864661654135336
Komibryant88,Left Defense,LD,22,17,3,43,5,38,9,33,121,47:00,0,15.2,129,276,35,0,0,0,0,0,42,1.0238095238095237,0.5238095238095238
Crom__74,Right Defense,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
